Andrenidae
"   Triepeolus sublunatus Cockerell, 1907"
"   Triepeolus subnitens Cockerell and Timberlake, 1929"
"   Triepeolus tanneri Cockerell, 1928"
"   Triepeolus tepanecus (Cresson, 1878) -- Epeolus tepanecus Cresson, 1878"
"   Triepeolus texanus (Cresson, 1878) -- Epeolus texanus Cresson, 1878; Triepeolus wyomingensis Cockerell, 1905; Triepeolus eldredi Cockerell, 1907; Triepeolus helianthi grandior Cockerell, 1919; Triepeolus rectangularis Cockerell, 1921; Triepeolus dichropus Cockerell, 1921; Triepeolus pallidiventris Cockerell and Sandhouse, 1924"
"   Triepeolus timberlakei Cockerell, 1929 -- Triepeolus timberlakei var heterodoxus Cockerell, 1929"
"   Triepeolus totonacus (Cresson, 1878) -- Epeolus totonacus Cresson, 1878"
"   Triepeolus townsendi Cockerell, 1907"
"   Triepeolus tristis (Smith, 1854) -- Epeolus luctuosus_homonym Eversmann, 1852; Epeolus tristis Smith, 1854, replacement name; Epeolus speciosus Gerstäcker, 1869; Doeringiella (Triepeolus) tristis (Smith, 1854)"
"   Triepeolus utahensis (Cockerell, 1921) -- Epeolus utahensis Cockerell, 1921; Epeolus heterurus Cockerell and Sandhouse, 1924; Epeolus piscatoris Cockerell, 1939"
"   Triepeolus ventralis (Meade-Waldo, 1913) -- Epeolus ventralis Meade-Waldo, 1913; Doeringiella (Triepeolus) ventralis (Meade-Waldo, 1913)"
"   Triepeolus verbesinae (Cockerell, 1897) -- Epeolus verbesinae Cockerell, 1897"
"   Triepeolus vernus Rightmyer, 2008"
"   Triepeolus vicinus (Cresson, 1865) -- Epeolus vicinus Cresson, 1865"
"   Triepeolus victori Genaro, 1998"
"   Triepeolus warriti Rightmyer, 2008"
"   Triepeolus wilsoni (Cresson, 1865) -- Epeolus wilsoni Cresson, 1865; Triepeolus buscki Cockerell, 1919"
"   Triepeolus zacatecus (Cresson, 1878) -- Epeolus zacatecus Cresson, 1878"
"   Trigona albipennis M. C. Almeida, 1995 -- Trigona (Trigona) albipennis MC Almeida, 1995"
"   Trigona amalthea (Olivier, 1789) -- Apis amalthea Olivier, 1789; Amalthea amalthea (Olivier, 1789); Melipona trinidadensis Provancher, 1888; Trigona silvestriana rohwerae Cockerell, 1925"
"   Trigona amazonensis (Ducke, 1916) -- Melipona ruficrus amazonensis Ducke, 1916"
"   Trigona branneri Cockerell, 1912"
"   Trigona braueri Friese, 1900 -- Trigona fulviventris var nigra_homonym Ihering, 1903"
"   Trigona chanchamayoensis Schwarz, 1948 -- Trigona (Trigona) chanchamayoensis Schwarz, 1948"
"   Trigona cilipes (Fabricius, 1804) -- Centris cilipes Fabricius, 1804; Trigona compressa Latreille, 1811; Trigona (Trigona) mazucatoi MC Almeida, 1995"
"   Trigona corvina Cockerell, 1913 -- Trigona ruficrus corvina Cockerell, 1913"
"   Trigona crassipes (Fabricius, 1793) -- Apis crassipes Fabricius, 1793; Trigona (Trigona) hypogea var robustior Schwarz, 1940"
"   Trigona dallatorreana Friese, 1900"
"   Trigona dimidiata Smith, 1854 -- Trigona (Trigona) dimidiata var venezuelana Schwarz, 1948"
"   Trigona ferricauda Cockerell, 1917"
"   Trigona fulviventris Guérin-Méneville, 1845 -- Trigona laboriosa Smith, 1862"
"   Trigona fuscipennis Friese, 1900 -- Trigona (Trigona) setentrionalis MC Almeida, 1995"
"   Trigona guianae Cockerell, 1910 -- Trigona clypearis Dominique, 1898, nomen nudum"
"   Trigona hyalinata (Lepeletier, 1836) -- Melipona argentata Lepeletier, 1836; Trigona flavipennis Friese, 1900; Trigona friesei Ihering, 1903; Trigona ruficrus flavidipennis Ducke, 1916"
"   Trigona hypogea Silvestri, 1902"
"   Trigona lacteipennis Friese, 1900"
"   Trigona muzoensis Schwarz, 1948 -- Trigona (Trigona) pallida var muzoensis Schwarz, 1948"
"   Trigona necrophaga Camargo and Roubik, 1991"
"   Trigona nigerrima Cresson, 1878"
"   Trigona pallens (Fabricius, 1798) -- Apis pallens Fabricius, 1798; Apis pallida Latreille, 1804; Aphaneura rufescens Gray, 1832; Trigona mellea Smith, 1863; Trigona kohli Friese, 1900; Trigona (Trigona) amapana Schwarz, 1948; Trigona pallida (Latreille, 1804)"
"   Trigona pellucida Cockerell, 1912"
"   Trigona permodica M. C. Almeida, 1995 -- Trigona (Trigona) permodica Almeida, 1992"
"   Trigona recursa Smith, 1863"
"   Trigona sesquipedalis M. C. Almeida, 1985 -- Trigona (Trigona) sesquipedalis Almeida, 1985"
"   Trigona silvestriana (Vachal, 1908) -- Melipona (Trigona) silvestriana Vachal, 1908, replacement name"
"   Trigona spinipes (Fabricius, 1793) -- Apis spinipes Fabricius, 1793; Apis ruficrus Latreille, 1804"
"   Trigona truculenta M. C. Almeida, 1985 -- Trigona (Trigona) truculenta Almeida, 1985"
"   Trigona williana Friese, 1900"
"   Trigonisca atomaria (Cockerell, 1917) -- Trigona atomaria Cockerell, 1917"
"   Trigonisca azteca Ayala, 1999"
"   Trigonisca bidentata Albuquerque and Camargo, 2007"
"   Trigonisca browni (Camargo and Pedro, 2005) -- Dolichotrigona browni Camargo and Pedro, 2005; Trigonisca (Dolichotrigona) browni (Camargo and Pedro, 2005)"
"   Trigonisca buyssoni (Friese, 1902)"
"   Trigonisca ceophloei (Schwarz, 1938) -- Trigona (Hypotrigona) ceophloei Schwarz, 1938"
"   Trigonisca chachapoya (Camargo and Pedro, 2005) -- Dolichotrigona chachapoya Camargo and Pedro, 2005; Trigonisca (Dolichotrigona) chachapoya (Camargo and Pedro, 2005)"
"   Trigonisca clavicornis (Camargo and Pedro, 2005) -- Dolichotrigona clavicornis Camargo and Pedro, 2005; Trigonisca (Dolichotrigona) clavicornis (Camargo and Pedro, 2005)"
"   Trigonisca discolor (Wille, 1965) -- Trigona (Trigonisca) discolor Wille, 1965"
"   Trigonisca dobzhanskyi (Moure, 1950) -- Hypotrigona (Trigonisca) dobzhanskyi Moure, 1950"
"   Trigonisca duckei (Friese, 1900) -- Trigona duckei Friese, 1900; Hypotrigona (Trigonisca) duckei (Friese, 1900)"
"   Trigonisca euclydiana (Camargo and Pedro, 2009) -- Celetrigona euclydiana Camargo and Pedro, 2009"
"   Trigonisca extrema Albuquerque and Camargo, 2007"
"   Trigonisca flavicans (Moure, 1950) -- Hypotrigona (Trigonisca) graeffei flavicans Moure, 1950"
"   Trigonisca fraissei (Friese, 1901) -- Trigona fraissei Friese, 1901"
"   Trigonisca graeffei (Friese, 1900) -- Trigona graeffei Friese, 1900"
"   Trigonisca hirsuticornis (Camargo and Pedro, 2009) -- Celetrigona hirsuticornis Camargo and Pedro, 2009"
"   Trigonisca hirticornis Albuquerque and Camargo, 2007"
"   Trigonisca intermedia Moure, 1990"
"   Trigonisca longicornis (Friese, 1903) -- Trigona longicornis Friese, 1903; Hypotrigona (Celetrigona) longicornis (Friese, 1903); Celetrigona longicornis (Friese, 1903)"
"   Trigonisca longitarsis (Ducke, 1916) -- Melipona longitarsis Ducke, 1916; Hypotrigona (Dolichotrigona) longitarsis (Ducke, 1916); Dolichotrigona longitarsis (Ducke, 1916); Trigonisca (Dolichotrigona) longitarsis (Ducke, 1916)"
"   Trigonisca manauara (Camargo and Pedro, 2009) -- Celetrigona manauara Camargo and Pedro, 2009"
"   Trigonisca martinezi (Brèthes, 1920) -- Trigona martinezi Brèthes, 1920; Dolichotrigona martinezi (Brèthes, 1920); Trigonisca (Dolichotrigona) martinezi (Brèthes, 1920)"
"   Trigonisca maya Ayala, 1999"
"   Trigonisca mendersoni (Camargo and Pedro, 2005) -- Dolichotrigona mendersoni Camargo and Pedro, 2005; Trigonisca (Dolichotrigona) mendersoni (Camargo and Pedro, 2005)"
"   Trigonisca mepecheu Engel and Gonzelez, 2019"
"   Trigonisca meridionalis Albuquerque and Camargo, 2007"
"   Trigonisca mixteca Ayala, 1999"
"   Trigonisca moratoi (Camargo and Pedro, 2005) -- Dolichotrigona moratoi Camargo and Pedro, 2005; Trigonisca (Dolichotrigona) moratoi (Camargo and Pedro, 2005)"
"   Trigonisca nataliae (Moure, 1950) -- Hypotrigona (Trigonisca) nataliae Moure, 1950"
"   Trigonisca pediculana (Fabricius, 1804) -- Centris pediculana Fabricius, 1804"
"   Trigonisca pipioli Ayala, 1999"
"   Trigonisca rondoni (Camargo and Pedro, 2005) -- Dolichotrigona rondoni Camargo and Pedro, 2005; Trigonisca (Dolichotrigona) rondoni (Camargo and Pedro, 2005)"
"   Trigonisca roubiki Albuquerque and Camargo, 2007"
"   Trigonisca schulthessi (Friese, 1900) -- Trigona schulthessi Friese, 1900; Dolichotrigona schulthessi (Friese, 1900); Trigonisca (Dolichotrigona) schulthessi (Friese, 1900)"
"   Trigonisca tavaresi (Camargo and Pedro, 2005) -- Dolichotrigona tavaresi Camargo and Pedro, 2005; Trigonisca (Dolichotrigona) tavaresi (Camargo and Pedro, 2005)"
"   Trigonisca townsendi (Cockerell, 1911) -- Trigona townsendi Cockerell, 1911"
"   Trigonisca unidentata Albuquerque and Camargo, 2007"
"   Trigonisca variegatifrons Albuquerque and Camargo, 2007"
"   Trigonisca vitrifrons Albuquerque and Camargo, 2007"
"   Trigonopedia ferruginea (Friese, 1899) -- Tetrapedia ferruginea Friese, 1899"
"   Trigonopedia glaberrima (Friese, 1899) -- Tetrapedia glaberrima Friese, 1899"
"   Trigonopedia laevifrons (Smith, 1879) -- Tetrapedia laevifrons Smith, 1879"
"   Trigonopedia michaelis (Friese, 1899) -- Tetrapedia michaelis Friese, 1899"
"   Trigonopedia nigrifacies Harter-Marques and Truylio, 2003"
"   Trigonopedia oligotricha Moure, 1941"
"   Triopasites penniger (Cockerell, 1894) -- Nomada penniger Cockerell, 1894; Nomada pasitura Cockerell, 1935; Triopasites timberlakei Linsley, 1939; Triopasites micheneri Linsley, 1943; Triopasites laguna Linsley, 1943"
"   Triopasites spinifera Rozen, 1997"
"   Ulugombakia platytarsus Baker, 2003"
"   Varthemapistra edentata Engel, 2018"
"   Wallacetrigona incisa (Sakagami and Inoue, 1989) -- Trigona (Geniotrigona) incisa Sakagami and Inoue, 1989; Trigona (Heterotrigona) incisa Sakagami and Inoue, 1989; Geniotrigona incisa (Sakagami and Inoue, 1989)"
"   Xenoglossa angustior Cockerell, 1900 -- Xenoglossa patricia angustior Cockerell, 1900"
"   Xenoglossa fulva Smith, 1854 -- Anthophora holopyrrha Sichel, 1870; Eucera fulva (Smith, 1854)"
"   Xenoglossa gabbii (Cresson, 1878) -- Tetralonia gabbii Cresson, 1878; Xenoglossa fuliginosa Gribodo, 1882; Xenoglossa crawfordi Cockerell, 1910; Xenoglossa (Xenoglossa) gabbii crawfordi Cockerell, 1910, valid subspecies; Xenoglossa dugesi Cockerell, 1919"
"   Xenoglossa kansensis Cockerell, 1905 -- Xenoglossa strenua var kansensis Cockerell, 1905"
"   Xenoglossa mustelina (Fox, 1893) -- Centris mustelina Fox, 1893"
"   Xenoglossa patricia Cockerell, 1896 -- Xenoglossa patricia patricia Cockerell, 1896"
"   Xenoglossa strenua (Cresson, 1878) -- Melissodes strenua Cresson, 1878; Eucera strenua (Dalla Torre, 1896); Xenoglossa cucurbitarum Cockerell, 1896"
"   Xeromelecta alayoi Michener, 1988"
"   Xeromelecta californica (Cresson, 1878) -- Melecta californica Cresson, 1878; Melecta miranda Fox, 1893; Pseudomelecta pasadenensis Cockerell, 1910; Melecta sladeni Viereck, 1924"
"   Xeromelecta haitensis (Michener, 1948) -- Melecta (Nesomelecta) haitensis Michener, 1948"
"   Xeromelecta interrupta (Cresson, 1872) -- Melecta interrupta Cresson, 1872; Melecta interrupta var fallugiae Cockerell, 1904; Melecta interrupta var rociadensis Cockerell, 1904"
"   Xeromelecta larreae (Cockerell, 1900) -- Bombomelecta larreae Cockerell, 1900; Bombomelecta azygos Viereck, 1903"
"   Xeromelecta tibialis (Fabricius, 1793) -- Nomada tibialis Fabricius, 1793; Crocisa pantalon Dewitz, 1881; Xeromelecta (Nesomelecta) pantalon (Dewitz, 1881)"
"   Xylocopa abbotti (Cockerell, 1909) -- Mesotrichia abbotti Cockerell, 1909; Xylocopa (Koptortosoma) abbotti (Cockerell, 1909)"
"   Xylocopa abbreviata Hurd and Moure, 1963"
"   Xylocopa acutipennis Smith, 1854 -- Xylocopa splendidipennis Ritsema, 1876; Xylocopa (Mesotrichia) acutipennis Smith, 1854"
"   Xylocopa adumbrata Lieftinck, 1957 -- Xylocopa (Maiella) aruana adumbrata Lieftinck, 1957; Xylocopa (Koptortosoma) aruana adumbrata Lieftinck, 1957"
"   Xylocopa adusta Pérez, 1901 -- Xylocopa (Koptortosoma) adusta Pérez, 1901"
"   Xylocopa aeneipennis (De Geer, 1773) -- Apis aeneipennis De Geer, 1773; Apis ferruginea De Geer, 1773; Xylocopa surinamensis Enderlein, 1913"
"   Xylocopa aerata (Smith, 1851) -- Lestis aeratus Smith, 1851"
"   Xylocopa aestuans (Linnaeus, 1758) -- Apis aestuans Linnaeus, 1758; Apis leucothorax De Geer, 1773; Xylocopa confusa Pérez, 1901; Xylocopa leucothorax (De Geer, 1773); Xylocopa (Orbitella_homonym) confusa Pérez, 1901; Xylocopa (Maiella) confusa Pérez, 1901; Xylocopa (Koptortosoma) aestuans (Linnaeus, 1758)"
"   Xylocopa aethiopica Pérez, 1901"
"   Xylocopa africana (Fabricius, 1781) -- Apis africana Fabricius, 1781; Xylocopa africana var congoensis Enderlein, 1903; Xylocopa africana var conradti Enderlein, 1903; Xylocopa africana var longjinensis Strand, 1911"
"   Xylocopa albiceps Fabricius, 1804 -- Xylocopa neglecta Ritsema, 1874"
"   Xylocopa albifrons Lepeletier, 1841 -- Xylocopa tuberculiceps Ritsema, 1880"
"   Xylocopa albinotum Matsumura, 1926"
"   Xylocopa altaica Popov, 1947 -- Xylocopa nitidiventris altaica Popov, 1947"
"   Xylocopa alticola (Cockerell, 1919) -- Mesotrichia stuhlmanni alticola Cockerell, 1919"
"   Xylocopa amamensis Sonan, 1934"
"   Xylocopa amauroptera Pérez, 1901 -- Xylocopa (Koptortosoma) amauroptera Pérez, 1901"
"   Xylocopa amazonica Enderlein, 1913"
"   Xylocopa amedaei Lepeletier, 1841 -- Xylocopa amedei Lepeletier, 1841, emend; Xylocopa cirtana Lucas, 1849; Xylocopa grisescens_homonym Smith, 1854; Xylocopa femorata_homonym Smith, 1874, replacement name; Xylocopa commixta Dalla Torre and Friese, 1895, replacement name"
"   Xylocopa amethystina (Fabricius, 1793) -- Xylocopa ignita Smith, 1874; Xylocopa amethystina sigiriana Cockerell, 1911; Xylocopa phanerocephala Cockerell, 1920; Xylocopa (Nodula) amethystina phanerocephala Cockerell, 1920, valid subspecies"
"   Xylocopa andarabana Hedicke, 1938 -- Xylocopa nitidiventris andarabana Hedicke, 1938; Proxylocopa (Ancylocopa) andarabana Hedicke, 1938"
"   Xylocopa andica Enderlein, 1913"
"   Xylocopa angulosa Maa, 1954 -- Xylocopa (Nodula) angulosa Maa, 1954"
"   Xylocopa apicalis Smith, 1854"
"   Xylocopa appendiculata Smith, 1852 -- Xylocopa circumvolans Smith, 1873; Xylocopa (Alloxylocopa) appendiculata circumvolans Smith, 1873, valid subspecies; Xylocopa kalinowskii Radoszkowski, 1887"
"   Xylocopa armeniaca Warncke, 1982 -- Xylocopa (Copoxyla) turanica armeniaca Warncke, 1982"
"   Xylocopa artifex Smith, 1874"
"   Xylocopa aruana Ritsema, 1876 -- Xylocopa bryorum var hertlei Friese, 1914; Xylocopa (Koptortosoma) aruana Ritsema, 1876"
"   Xylocopa assimilis Ritsema, 1880 -- Xylocopa (Platynopoda) gastrica Maa, 1939; Xylocopa (Mesotrichia) assimilis Ritsema, 1880"
"   Xylocopa atamisquensis Lucia and Abrahamovich, 2010"
"   Xylocopa augusti Lepeletier, 1841 -- Xylocopa ferruginea Lepeletier, 1841; Xylocopa augusti var pterochloris Brèthes, 1916; Xylocopa guaranitica Brèthes, 1916"
"   Xylocopa auripennis Lepeletier, 1841 -- Xylocopa hemichlora Cockerell, 1929; Xylocopa iridipennis var semipurpurea Cockerell, 1929; Xylocopa auripennis var phenachroa Cockerell, 1929"
"   Xylocopa aurorea Friese, 1921 -- Xylocopa inconstans var aurorea Friese, 1921"
"   Xylocopa aurulenta (Fabricius, 1804) -- Bombus aurulentus Fabricius, 1804; Xylocopa nigrocaudata Pérez, 1901, probable synonym; Xylocopa medionitens Cockerell, 1916"
"   Xylocopa bakeriana (Cockerell, 1914) -- Mesotrichia bakeriana Cockerell, 1914; Xylocopa (Koptortosoa) bakeriana (Cockerell, 1914)"
"   Xylocopa balteata Maa, 1943 -- Xylocopa (Orbitella) bombiformis aber balteata Maa, 1943; Xylocopa (Koptortosoma) balteata Maa, 1943"
"   Xylocopa bambusae Schrottky, 1902 -- Xylocopa eburnea Friese, 1903; Xylocopa bellula Brèthes, 1916; Xylocopa (Xylocospila) bambusae Schrottky, 1902"
"   Xylocopa bangkaensis Friese, 1903 -- Xylocopa caerulea bangkaensis Friese, 1903; Xylocopa (Koptortosoma) bangkaensis Friese, 1903"
"   Xylocopa barbarae Lucia and Gonzalez, 2017"
"   Xylocopa barbatella Cockerell, 1931 -- Xylocopa barbatula_sic Wille, 1963"
"   Xylocopa basalis Smith, 1854"
"   Xylocopa bentoni Cockerell, 1919 -- Xylocopa (Nodula) bentoni Cockerell, 1919; Xylocopa kotzschi Hedicke, 1938"
"   Xylocopa bequaerti (Cockerell, 1930) -- Mesotrichia bequaerti Cockerell, 1930"
"   Xylocopa bhowara Maa, 1938 -- Xylocopa (Zonohirsuta) collaris_homonym bhowara Maa, 1938; Xylocopa (Zonohirsuta) dejeanii bhowara Maa, 1938"
"   Xylocopa bicristata Maa, 1954 -- Xylocopa (Nodula) bicristata Maa, 1954"
"   Xylocopa bigibbosa Lucia and Gonzalez, 2017"
"   Xylocopa bilineata Friese, 1914 -- Xylocopa philippinensis var bilineata Friese, 1914; Xylocopa (Koptortosoma) bilineata Friese, 1914"
"   Xylocopa bimaculata Friese, 1903"
"   Xylocopa bluethgeni Dusmet y Alonso, 1924"
"   Xylocopa bombiformis Smith, 1874 -- Xylocopa (Koptortosoma) bombiformis Smith, 1874"
"   Xylocopa bomboides Smith, 1879 -- Xylocopa bombimorpha Strand, 1913"
"   Xylocopa bombylans (Fabricius, 1775) -- Apis bombylans Fabricius, 1775; Xylocopa australensis Kirby, 1819; Lestis bombylans (Fabricius, 1775); Lestis bombiliformis Froggatt, 1896, incorrect spelling; Lestis aerata var violascens Cockerell, 1905; Lestis aerata var gibbonsi Cockerell, 1929; Lestis bombylans var violacea_homonym Rayment, 1939, incorrect spelling; Lestis violascens Cockerell, 1905; Lestis gibbonsi Cockerell, 1929"
"   Xylocopa boops Maidl, 1912"
"   Xylocopa bouyssoui Vachal, 1898"
"   Xylocopa brasilianorum (Linné, 1767) -- Apis brasilianorum Linnaeus, 1767"
"   Xylocopa braunsi Dusmet y Alonso, 1924"
"   Xylocopa bruesi Cockerell, 1914 -- Xylocopa bariwal Maidl, 1912, possible senior synonym; Xylocopa brasilianorum bruesi Cockerell, 1914"
"   Xylocopa bryorum (Fabricius, 1775) -- Apis bryorum Fabricius, 1775; Xylocopa separata Pérez, 1901; Xylocopa (Koptorthosoma) separata Pérez, 1901; Xylocopa (Koptortosoma) bryorum (Fabricius, 1775)"
"   Xylocopa buruana Lieftinck, 1956 -- Xylocopa (Koptortosoma) buruana Lieftinck, 1956"
"   Xylocopa caerulea (Fabricius, 1804) -- Bombus coeruleus Fabricius, 1804; Bombus caeruleus Fabricius, 1804, emend; Xylocopa coerulea (Fabricius, 1804); Xylocopa caerulea (Fabricius, 1804), emend in prevailing use; Xylocopa semiarmenia Wiedemann, 1821; Cyaneoderes fairchildi Ashmead, 1899; Xylocopa (Koptorthosoma) caeruleiformis var fusca Mead-Waldo, 1916, status uncertain; Xylocopa (Koptorthosoma) caerulea var viridis_homonym Meade-Waldo, 1916, status uncertain; Xylocopa (Cyaneoderes) caerulea meade-waldoi Hurd, 1959, replacement name, status uncertain; Xylocopa (Cyaneoderes) caerulea meadewaldoi Hurd, 1959, status uncertain; Xylocopa (Koptortosoma) caerulea (Fabricius, 1804)"
"   Xylocopa caffra (Linné, 1767) -- Apis caffra Linné, 1767; Mesotrichia incerta seychellensis Cockerell, 1912; Xylocopa (Afroxylocopa) caffra var erythrofasciata Vicidomini, 2006"
"   Xylocopa calcarata (LeVeque, 1928) -- Mesotrichia calcarata LeVeque, 1928"
"   Xylocopa calens Lepeletier, 1841 -- Xylocopa olivacea var malagassa Saussure, 1890; Xylocopa flavobicincta var somalica Magretti, 1895; Xylocopa caffra_homonym Taschenberg, 1879; Xylocopa incerta Pérez, 1901, replacement name"
"   Xylocopa californica Cresson, 1864 -- Xylocopa arizonensis Cresson, 1879; Xylocopa amblardi Pérez, 1901; Xylocopa libocedri Cockerell, 1914; Xylocopa (Xylocopoides) californica arizonensis Cresson, 1879, valid subspecies; Xylocopa (Xylocopoides) californica diamesa Hurd, 1954, valid subspecies"
"   Xylocopa caloptera Pérez, 1901"
"   Xylocopa canaria (Cockerell and LeVeque, 1925) -- Mesotrichia canaria Cockerell and LeVeque, 1925; Xylocopa (Koptortosoma) canaria (Cockerell and LeVeque, 1925)"
"   Xylocopa cantabrita Lepeletier, 1841 -- Xylocopa sinuatifrons Spinola, 1843; Xylocopa cantabrica Gerstäcker, 1869, emend"
"   Xylocopa capensis Spinola, 1838"
"   Xylocopa capitata Smith, 1854 -- Xylocopa capensis_homonym Lepeletier, 1841; Xylocopa armata Taschenberg, 1879"
"   Xylocopa carbonaria Smith, 1854 -- Xylocopa ditypa Vachal, 1898, possible synonym"
"   Xylocopa caribea Lepeletier, 1841 -- Xylocopa teredo Guilding, 1825, possible senior synonym in disuse"
"   Xylocopa caspari van der Vecht, 1953 -- Xylocopa (Biluna) auripennis caspari van der Vecht, 1953"
"   Xylocopa caviventris Maidl, 1912"
"   Xylocopa cearensis (Ducke, 1910) -- Xylocopa branneri Cockerell, 1912"
"   Xylocopa ceballosi Dusmet y Alonso, 1924 -- Xylocopa (Koptorthosoma_sic) ceballosi Dusmet y Alonso, 1924; Xylocopa (Koptortosoma) ceballosi Dusmet y Alonso, 1924"
"   Xylocopa chapini (LeVeque, 1928) -- Mesotrichia chapini LeVeque, 1928"
"   Xylocopa chinensis Friese, 1911"
"   Xylocopa chlorina (Cockerell, 1915) -- Mesotrichia philippinensis var chlorina Cockerell, 1915; Xylocopa (Koptortosoma) cockerelli Maa, 1943"
"   Xylocopa chrysopoda Schrottky, 1902 -- Xylocopa chrysopoda Schrottky, 1901, nomen nudum; Xylocopa (Ioxylocopa) chrysopoda Schrottky, 1902"
"   Xylocopa chrysoptera Latreille, 1809"
"   Xylocopa ciliata Burmeister, 1876 -- Xylocopa cavicornis Pérez, 1901"
"   Xylocopa citrina Friese, 1909"
"   Xylocopa clarionensis Hurd, 1958"
"   Xylocopa claripennis Friese, 1922"
"   Xylocopa cloti Vachal, 1898"
"   Xylocopa cockerelli Maa, 1943 -- Xylocopa (Orbitella) cockerelli Maa, 1943; Xylocopa (Koptortosoma) cockerelli Maa, 1943"
"   Xylocopa codinai Dusmet y Alonso, 1924"
"   Xylocopa colona Lepeletier, 1841"
"   Xylocopa columbiensis Pérez, 1901"
"   Xylocopa combusta Smith, 1854 -- Xylocopa taczanovskii Radoszkowski, 1876; Xylocopa flavorufa var combusta Smith, 1854; Xylocopa flavorufa var harrarensis Vachal, 1922"
"   Xylocopa conradsiana Friese, 1911"
"   Xylocopa coracina van der Vecht, 1953 -- Xylocopa perversa coracina van der Vecht, 1953; Xylocopa (Koptortosoma) coracina van der Vecht, 1953"
"   Xylocopa cornigera Friese, 1909"
"   Xylocopa coronata Smith, 1860 -- Xylocopa combinata Ritsema, 1876; Xylocopa (Maiella) coronata Smith, 1860; Xylocopa (Maiella) coronata combinata Ritsema, 1876, valid subspecies; Xylocopa (Koptortosoma) coronata Smith, 1860; Xylocopa (Koptortosoma) coronata combinata Ritsema, 1876"
"   Xylocopa cribrata Pérez, 1901"
"   Xylocopa cubaecola Lucas, 1857"
"   Xylocopa cuernosensis (Cockerell, 1915) -- Mesotrichia cuernosensis Cockerell, 1915; Xylocopa (Koptortosoma) cuernosensis (Cockerell, 1915)"
"   Xylocopa cyanea Smith, 1874 -- Xylocopa singularis Pérez, 1901"
"   Xylocopa dalbertisi Lieftinck, 1957 -- Xylocopa (Koptortosoma) dalbertisi Lieftinck, 1957"
"   Xylocopa dapitanensis (Cockerell, 1915) -- Mesotrichia dapitanensis Cockerell, 1915; Xylocopa (Koptortosoma) dapitanensis (Cockerell, 1915)"
"   Xylocopa darwini Cockerell, 1926"
"   Xylocopa dejeanii Lepeletier, 1841 -- Xylocopa collaris_homonym Lepeletier, 1841; Xylocopa dejeani Lepeletier, 1841, emend; Xylocopa nigrocaerulea Smith, 1874; Xylocopa dejeanii var binghami Cockerell, 1904; Xylocopa sauteri Friese, 1910; Xylocopa sauteri var nigrescens_homonym Friese, 1910; Xylocopa collaris_homonym penangensis Cockerell, 1918; Xylocopa dejeanii penangensis Cockerell, 1918; Xylocopa collaris_homonym var bryanti Cockerell, 1919; Xylocopa dejeanii bryanti Cockerell, 1919; Xylocopa collaris_homonym albo-xantha Maa, 1940; Xylocopa (Zonohirsuta) collaris_homonym yangweiella Maa, 1940; Xylocopa (Zonohirsuta) dejeanii alboxantha Maa, 1940, valid subspecies; Xylocopa (Zonohirsuta) dejeanii chenghuoi Maa, 1943, valid subspecies; Xylocopa (Zonohirsuta) dejeanii binghami Cockerell, 1904, valid subspecies; Xylocopa (Zonohirsuta) dejeanii sauteri Friese, 1910, valid subspecies; Xylocopa dejeanii (Zonohirsuta) penangensis Cockerell, 1918, valid subspecies; Xylocopa (Zonohirsuta) dejeanii bryanti Cockerell, 1919, valid subspecies; Xylocopa (Zonohirsuta) dejeanii yangweiella Maa, 1940, valid subspecies; Xylocopa nigro-caerulea Smith, 1874; Xylocopa (Zonohirsuta) collaris_homonym nigrocaerulea Smith, 1874; Xylocopa (Zonohirsuta) dejeanii nigrocaerulea Smith, 1874, valid subspecies"
"   Xylocopa dibongoana Hedicke, 1923 -- Xylocopa nigriceps_homonym Friese, 1922; Xylocopa dibongoana Hedicke, 1923, replacement name"
"   Xylocopa dimidiata Latreille, 1809 -- Xylocopa dimidiata_homonym Smith, 1874; Xylocopa batesi Cockerell, 1907, replacement name"
"   Xylocopa disconota Friese, 1914 -- Xylocopa (Koptortosoma) disconota Friese, 1914"
"   Xylocopa distinguenda Pérez, 1901"
"   Xylocopa diversipes Smith, 1862 -- Xylocopa pentacroma Gribodo, 1892; Xylocopa pentachroma Gribodo, 1892, emend; Xylocopa alternata Pérez, 1901; Xylocopa thoracica Friese, 1903; Xylocopa (Orbitella_homonym) cariniventris Maa, 1939; Xylocopa (Maiella) cariniventris Maa, 1939; Xylocopa (Maiella) diversipes thoracica Friese, 1903, valid subspecies; Xylocopa (Maiella) diversipes buginesica van der Vecht, 1953, valid subspecies; Xylocopa (Koptortosoma) diversipes Smith, 1862"
"   Xylocopa dolosa Vachal, 1899 -- Xylocopa modesta var dolosa Vachal, 1899"
"   Xylocopa duala Strand, 1921"
"   Xylocopa electa Smith, 1874"
"   Xylocopa elegans Hurd and Moure, 1963 -- Xylocopa (Xylocospila) elegans Hurd and Moure, 1963"
"   Xylocopa erlangeri Enderlein, 1903"
